Ship Length,Engine Mass,Engine Power,DWT,no. of engines,Vessel speed,Cavitation Speed,Froude's No.,Block Coefficient,MMSI,TIMESTAMP,LAT,LON,NAV_STATUS,SOG,COG,HEADING,RATE_OF_TURN,POSITION_ACCURACY,LENGTH
225,180.1897095,12012.6473,97493.638,1,0.4,9,0.152052622,0.889844557,565843000,26/04/2018_11:26:38,11.38803,73.54166,Under way using engine,14.7,305,310,0,HIGH QUALITY,
67,9.97769946,665.179964,1270.360338,1,0.3,9,0.278642766,0.888563658,563876000,26/04/2018_11:26:38,9.056883,73.1928,Under way using engine,16.5,130,130,0,LOW QUALITY,
63,8.572667084,571.5111389,1011.708121,1,3.4,9,0.287352447,0.888456752,370526000,26/04/2018_11:26:39,10.74763,64.57264,Under way using engine,15.6,287.9,288,0,HIGH QUALITY,
34,1.825385018,121.6923345,99.40609674,1,0.1,9,0.391152144,0.886912993,636018347,26/04/2018_11:26:39,10.48418,74.46567,Under way using engine,18.8,137.3,138,-2,HIGH QUALITY,
200,137.0207776,9134.718507,64648.87033,2,0.1,9,0.161276161,0.889765623,419000893,26/04/2018_11:26:40,22.49051,69.68478,Under way using engine,0.1,224.5,309,0,LOW QUALITY,
178,104.3391396,6955.94264,42958.80336,1,0.9,9,0.170952388,0.889680732,538004647,26/04/2018_11:26:40,15.55758,68.85257,Under way using engine,14.2,227.6,228,0,HIGH QUALITY,
67,9.97769946,665.179964,1270.360338,1,7.1,9,0.278642766,0.888563658,463930000,26/04/2018_11:26:40,24.76808,67.33339,Under way using engine,0,105,511,-128,HIGH QUALITY,
260,251.6766203,16778.44135,160933.1858,1,7.4,9,0.14144855,0.889933,419000482,26/04/2018_11:26:42,23.01081,70.22314,Under way sailing,0,91.4,168,0,LOW QUALITY,
128,47.85620189,3190.413459,13344.08011,1,0.1,9,0.201595201,0.889396855,419000158,26/04/2018_11:26:44,9.923556,76.18837,Restricted manoeuverability,0.1,336.9,2,14,HIGH QUALITY,
79,14.94311304,996.207536,2328.321354,1,0.2,9,0.256608849,0.888821623,477147600,26/04/2018_11:26:44,9.613136,71.25018,Under way using engine,21.1,293.5,293,-3,HIGH QUALITY,
333,443.6120306,29574.13537,376605.165,1,13.2,9,0.124986486,0.890065638,256163000,26/04/2018_11:26:44,5.61815,83.08858,Under way using engine,19.7,266.8,266,0,LOW QUALITY,
278,293.5634699,19570.89799,202737.6074,1,0.1,9,0.136792654,0.889971077,566202000,26/04/2018_11:26:45,10.32986,74.53114,Under way using engine,12.1,141.5,142,0,HIGH QUALITY,
70,11.11241561,740.8277073,1493.117592,1,0.4,9,0.272606467,0.888636069,538004579,26/04/2018_11:26:45,8.524585,74.19587,Under way using engine,11,116.8,115,0,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,566950000,26/04/2018_11:26:45,17.00529,71.21462,Under way using engine,15.2,164.1,164,0,HIGH QUALITY,
180,107.108104,7140.540267,44680.16785,1,6.5,9,0.17,0.889689184,432803000,26/04/2018_11:26:45,11.76297,62.60531,Under way using engine,11.7,105,103,0,HIGH QUALITY,
337,455.8399383,30389.32922,392283.3346,1,12.6,9,0.124242512,0.890071504,548827000,26/04/2018_11:26:45,15.01924,73.5096,Under way using engine,13.8,165,165,0,HIGH QUALITY,
200,137.0207776,9134.718507,64648.87033,1,15.6,9,0.161276161,0.889765623,419000579,26/04/2018_11:26:46,14.80968,74.11555,default,7.5,154.5,511,-128,LOW QUALITY,
146,65.41302545,4360.868363,21324.44089,1,14,9,0.188759469,0.889518653,636018188,26/04/2018_11:26:47,13.54703,73.78983,Under way using engine,10.9,339,340,0,LOW QUALITY,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,419071800,26/04/2018_11:26:47,22.57013,69.65967,Restricted manoeuverability,5.3,96.6,511,-128,LOW QUALITY,
46,3.918878198,261.2585465,312.6971671,1,0.6,9,0.336284041,0.887797101,419001342,26/04/2018_11:26:47,17.52774,73.14014,Under way sailing,0,129.7,38,0,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.3,9,0.403190402,0.886694047,357533000,26/04/2018_11:26:48,8.715818,76.08636,Under way using engine,12.7,332.1,335,0,LOW QUALITY,
82,16.36518623,1091.012415,2668.472465,1,0.2,9,0.251871047,0.888874877,477441400,26/04/2018_11:26:48,8.031508,72.96163,Under way using engine,15.7,108.2,106,0,LOW QUALITY,
179,105.7186097,7047.907313,43813.55204,1,0.1,9,0.170474199,0.889684979,636014598,26/04/2018_11:26:48,10.31381,74.59679,Under way using engine,13,340.1,339,0,HIGH QUALITY,
46,3.918878198,261.2585465,312.6971671,1,0.2,9,0.336284041,0.887797101,240510000,26/04/2018_11:26:48,8.16595,72.47957,Under way using engine,11.4,107,105,0,HIGH QUALITY,
82,16.36518623,1091.012415,2668.472465,1,0.2,9,0.251871047,0.888874877,564512000,26/04/2018_11:26:48,9.408874,72.04044,Under way using engine,21,113.5,114,0,HIGH QUALITY,
41,2.933834547,195.5889698,202.551156,1,1.3,9,0.356199451,0.887495991,477023700,26/04/2018_11:26:49,17.87911,66.61587,Under way using engine,14,315.6,316,-5,LOW QUALITY,
187,117.1162267,7807.748447,51086.58897,1,9.5,9,0.166787835,0.889717535,636015007,26/04/2018_11:26:49,22.63773,69.1542,Under way using engine,14,87.9,87,0,HIGH QUALITY,
57,6.691320018,446.0880012,697.6683156,2,0.1,9,0.302097928,0.888268919,419000638,26/04/2018_11:26:49,22.50353,69.66449,Under way using engine,0.4,196,511,-128,LOW QUALITY,
315,390.8075259,26053.83506,311405.068,1,15,9,0.128507921,0.890037728,357737000,26/04/2018_11:26:49,12.96486,71.83105,Under way using engine,16.4,315,316,0,HIGH QUALITY,
80,15.40896654,1027.264436,2438.044155,1,7,9,0.255,0.888839792,412354267,26/04/2018_11:26:51,6.01493,60.73676,Under way using engine,2,237.5,282,-9,HIGH QUALITY,
332,440.5831748,29372.21165,372754.7279,1,14.8,9,0.125174577,0.890064154,636015665,26/04/2018_11:26:51,22.6323,69.46195,Under way using engine,19.2,252.2,252,-5,HIGH QUALITY,
195,129.1613023,8610.753487,59167.05069,1,8.7,9,0.163330717,0.889747779,356717000,26/04/2018_11:26:51,14.86153,87.25182,Under way sailing,12.3,29.8,32,0,LOW QUALITY,
65,9.259891293,617.3260862,1135.769315,1,0.1,9,0.2828971,0.888511803,403521000,26/04/2018_11:26:51,7.679488,76.8612,Under way using engine,14,301.5,302,0,LOW QUALITY,
40,2.75652947,183.7686313,184.4697922,1,0.2,9,0.360624458,0.887426191,219018864,26/04/2018_11:26:52,8.874733,73.11673,Under way using engine,18.4,284.5,287,0,LOW QUALITY,
333,443.6120306,29574.13537,376605.165,1,10.8,9,0.124986486,0.890065638,538006074,26/04/2018_11:26:52,12.23227,65.69006,Under way using engine,13.1,116,121,5,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,447097000,26/04/2018_11:26:53,10.52486,74.3048,Under way using engine,14.6,146.6,145,0,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,0.3,9,0.285098667,0.888484696,477430100,26/04/2018_11:26:53,9.529578,68.63017,Under way using engine,13.8,106.9,102,0,HIGH QUALITY,
63,8.572667084,571.5111389,1011.708121,1,3,9,0.287352447,0.888456752,354654000,26/04/2018_11:26:54,10.70646,65.26984,Under way using engine,20.2,285,286,6,HIGH QUALITY,
70,11.11241561,740.8277073,1493.117592,1,0.1,9,0.272606467,0.888636069,538005747,26/04/2018_11:26:54,9.428215,73.69448,Under way using engine,16.2,303.3,306,-1,HIGH QUALITY,
274,283.9511963,18930.07975,192862.0829,1,8.1,9,0.137787523,0.889962979,636018274,26/04/2018_11:26:54,4.1841,73.49286,At anchor,0,353.1,319,-7,HIGH QUALITY,
13,0.149245412,9.949694113,2.323982113,1,0.1,9,0.632577146,0.879064588,538003211,26/04/2018_11:26:54,16.9124,69.83217,Under way using engine,12,141,140,0,HIGH QUALITY,
59,7.28871014,485.9140093,793.1536328,1,0.2,9,0.29693348,0.888335713,636018094,26/04/2018_11:26:54,8.521167,76.70917,Under way using engine,11,317,320,0,LOW QUALITY,
199,135.4284091,9028.560607,63525.18868,1,16,9,0.161680869,0.889762116,636015131,26/04/2018_11:26:55,5.825755,84.23235,Under way using engine,14.4,87,89,0,HIGH QUALITY,
79,14.94311304,996.207536,2328.321354,1,0.3,9,0.256608849,0.888821623,477147600,26/04/2018_11:26:55,9.613597,71.24909,Under way using engine,21.1,293.5,293,0,HIGH QUALITY,
190,121.5569469,8103.79646,54019.55148,1,0.2,9,0.16546585,0.889729133,419227000,26/04/2018_11:26:55,19.38522,71.36301,Restricted manoeuverability,0.1,181.3,225,-16,HIGH QUALITY,
35,1.965113063,131.0075375,111.0356943,1,0.2,9,0.385523762,0.887011995,419001301,26/04/2018_11:26:56,9.95499,76.26643,Under way using engine,0.2,229.5,315,5,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,4.1,9,0.285098667,0.888484696,538003630,26/04/2018_11:26:56,6.899734,73.54508,Under way using engine,13,164,164,0,LOW QUALITY,
37,2.262919394,150.8612929,137.209735,1,0.3,9,0.374959457,0.887192328,417222406,26/04/2018_11:26:57,8.646575,76.27987,Under way using engine,11.7,332.5,333,0,HIGH QUALITY,
125,45.22511193,3015.007462,12258.87945,1,0.1,9,0.204,0.889373552,236111795,26/04/2018_11:26:57,10.15085,71.30903,Under way using engine,14.6,154.3,156,0,LOW QUALITY,
78,14.48538936,965.692624,2222.166307,1,0.1,9,0.258248539,0.888803016,373728000,26/04/2018_11:26:57,17.31243,69.38493,Under way using engine,16.6,138.9,140,0,HIGH QUALITY,
35,1.965113063,131.0075375,111.0356943,1,0.4,9,0.385523762,0.887011995,538007004,26/04/2018_11:26:57,20.55032,70.32925,Under way using engine,13.4,115,112,0,HIGH QUALITY,
70,11.11241561,740.8277073,1493.117592,1,1.3,9,0.272606467,0.888636069,636091917,26/04/2018_11:26:57,20.17957,68.49294,Under way using engine,12.1,122.2,124,0,HIGH QUALITY,
63,8.572667084,571.5111389,1011.708121,1,3,9,0.287352447,0.888456752,354654000,26/04/2018_11:26:59,10.70661,65.26928,Under way using engine,20.2,285.1,286,7,HIGH QUALITY,
274,283.9511963,18930.07975,192862.0829,1,8.3,9,0.137787523,0.889962979,538003973,26/04/2018_11:27:00,11.9157,73.83122,Under way using engine,10.8,331,331,0,LOW QUALITY,
146,65.41302545,4360.868363,21324.44089,1,0.1,9,0.188759469,0.889518653,538003114,26/04/2018_11:27:00,17.333,70.02267,Under way using engine,13.2,134,135,13,HIGH QUALITY,
30,1.325937091,88.39580607,61.54115999,1,0.5,9,0.416413256,0.886441567,477770200,26/04/2018_11:27:00,8.917325,75.7576,Under way using engine,19.7,335.7,338,0,LOW QUALITY,
57,6.691320018,446.0880012,697.6683156,1,0.2,9,0.302097928,0.888268919,636091121,26/04/2018_11:27:00,11.54332,72.6417,Under way using engine,12.2,304,306,0,HIGH QUALITY,
128,47.85620189,3190.413459,13344.08011,1,5.5,9,0.201595201,0.889396855,354600000,26/04/2018_11:27:00,12.70062,73.2544,Under way using engine,17.7,340,342,0,HIGH QUALITY,
60,7.59848933,506.5659553,844.25217,1,0.3,9,0.294448637,0.888367459,419001236,26/04/2018_11:27:00,18.71066,73.02526,Under way using engine,0.1,101.3,146,0,HIGH QUALITY,
333,443.6120306,29574.13537,376605.165,1,13.2,9,0.124986486,0.890065638,357340000,26/04/2018_11:27:00,22.64407,69.08947,Under way using engine,9.3,267,267,0,HIGH QUALITY,
226,182.0519816,12136.79877,99008.94071,1,15.4,9,0.15171585,0.889847403,357867000,26/04/2018_11:27:00,13.15711,84.7436,Under way using engine,13.6,16.3,15,0,HIGH QUALITY,
111,34.03625289,2269.083526,8003.75731,1,9.1,9,0.216482944,0.889250036,351126000,26/04/2018_11:27:01,12.7836,67.92773,Under way using engine,19.3,309,312,0,LOW QUALITY,
54,5.850000312,390.0000208,570.3154444,1,0.1,9,0.310376116,0.888159502,636017879,26/04/2018_11:27:02,9.17325,75.6704,Under way using engine,11.5,149,144,0,HIGH QUALITY,
366,549.9027308,36660.18205,519768.688,2,18,9,0.119218768,0.890110824,565550000,26/04/2018_11:27:02,21.98823,67.54187,Under way using engine,10.5,274,275,0,HIGH QUALITY,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,636018347,26/04/2018_11:27:03,10.48265,74.46711,Under way using engine,18.9,137.1,138,4,HIGH QUALITY,
181,108.5076342,7233.84228,45558.74379,1,12.1,9,0.169529736,0.88969335,636017480,26/04/2018_11:27:03,13.99015,72.58318,Under way using engine,12.8,142.7,140,2,HIGH QUALITY,
78,14.48538936,965.692624,2222.166307,1,0.4,9,0.258248539,0.888803016,563876000,26/04/2018_11:27:03,9.055683,73.19421,Under way using engine,16.6,130,130,0,LOW QUALITY,
168,91.09308926,6072.872617,35043.65892,1,0.1,9,0.175966718,0.889635874,419000963,26/04/2018_11:27:03,17.71792,83.37064,Moored,9.1,48.2,47,0,HIGH QUALITY,
46,3.918878198,261.2585465,312.6971671,1,0.6,9,0.336284041,0.887797101,419001341,26/04/2018_11:27:03,17.52688,73.14124,Under way sailing,0.1,75.4,46,0,HIGH QUALITY,
141,60.22879685,4015.253123,18840.28986,1,12.6,9,0.192077112,0.889487583,419000158,26/04/2018_11:27:03,9.923562,76.18837,Restricted manoeuverability,0.1,44.4,2,15,HIGH QUALITY,
40,2.75652947,183.7686313,184.4697922,1,0.2,9,0.360624458,0.887426191,219018864,26/04/2018_11:27:04,8.874984,73.11573,Under way using engine,18.4,284.1,287,0,LOW QUALITY,
37,2.262919394,150.8612929,137.209735,1,0.6,9,0.374959457,0.887192328,371915000,26/04/2018_11:27:04,8.446446,75.48215,Under way using engine,14.1,150.9,151,4,HIGH QUALITY,
67,9.97769946,665.179964,1270.360338,1,2.1,9,0.278642766,0.888563658,419083200,26/04/2018_11:27:04,12.93567,74.81742,Under way sailing,0,256,511,-128,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,0.4,9,0.285098667,0.888484696,477959200,26/04/2018_11:27:06,8.391787,71.84671,Under way using engine,18.9,289,291,0,HIGH QUALITY,
72,11.90798626,793.8657507,1656.299177,1,0.4,9,0.268793601,0.888681118,566179000,26/04/2018_11:27:08,8.462515,74.02435,Under way using engine,14.5,116,114,0,LOW QUALITY,
125,45.22511193,3015.007462,12258.87945,1,0.1,9,0.204,0.889373552,236111795,26/04/2018_11:27:08,10.15018,71.30936,Under way using engine,14.6,154.5,155,0,LOW QUALITY,
66,9.614953251,640.9968834,1201.716611,1,3.6,9,0.28074576,0.888538111,354079000,26/04/2018_11:27:08,13.49569,72.80323,Under way using engine,14.1,154.7,153,0,LOW QUALITY,
51,5.073306687,338.2204458,460.5936791,1,0.1,9,0.319374388,0.888037162,538005601,26/04/2018_11:27:08,9.782645,69.13728,Under way using engine,13,285.9,291,0,HIGH QUALITY,
70,11.11241561,740.8277073,1493.117592,1,0.1,9,0.272606467,0.888636069,563047500,26/04/2018_11:27:09,9.402438,72.41148,Under way using engine,13.1,119.5,119,-3,HIGH QUALITY,
81,15.88298078,1058.865385,2551.404479,1,0.3,9,0.253421037,0.888857538,566737000,26/04/2018_11:27:09,20.43643,71.81548,Under way using engine,2.4,227.8,234,-4,HIGH QUALITY,
67,9.97769946,665.179964,1270.360338,1,0.2,9,0.278642766,0.888563658,373728000,26/04/2018_11:27:09,17.31179,69.3855,Under way using engine,16.6,139.1,140,5,HIGH QUALITY,
46,3.918878198,261.2585465,312.6971671,1,0.1,9,0.336284041,0.887797101,240510000,26/04/2018_11:27:09,8.165617,72.48058,Under way using engine,11.5,107,105,0,HIGH QUALITY,
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,538005593,26/04/2018_11:27:09,18.06312,70.76268,Under way using engine,2.7,303.3,262,-127,LOW QUALITY,
78,14.48538936,965.692624,2222.166307,1,0.2,9,0.258248539,0.888803016,419686000,26/04/2018_11:27:09,9.131567,76.07915,Under way using engine,13.7,148,147,0,HIGH QUALITY,
315,390.8075259,26053.83506,311405.068,1,15.1,9,0.128507921,0.890037728,412354267,26/04/2018_11:27:11,6.014852,60.73661,Under way using engine,1.9,239.9,281,-8,HIGH QUALITY,
30,1.325937091,88.39580607,61.54115999,1,0.1,9,0.416413256,0.886441567,538003099,26/04/2018_11:27:11,17.19478,68.58102,Under way using engine,15,327,326,5,HIGH QUALITY,
25,0.829458471,55.29723138,30.44901644,1,0.3,9,0.456157867,0.885596614,370356000,26/04/2018_11:27:11,8.290174,76.61168,Under way using engine,14.6,139.5,140,0,HIGH QUALITY,
337,455.8399383,30389.32922,392283.3346,1,13.8,9,0.124242512,0.890071504,477301700,26/04/2018_11:27:11,7.037408,77.86671,Under way using engine,10.5,118.7,119,0,LOW QUALITY,
58,6.986334668,465.7556445,744.3126113,1,0.1,9,0.299482312,0.888302886,341602000,26/04/2018_11:27:11,8.959563,76.41776,Under way using engine,10.9,155.3,153,0,LOW QUALITY,
186,115.6562355,7710.4157,50134.29093,1,9.4,9,0.167235588,0.889713598,370894000,26/04/2018_11:27:11,22.73817,69.69162,Under way using engine,0.1,350.7,271,0,LOW QUALITY,
41,2.933834547,195.5889698,202.551156,1,2,9,0.356199451,0.887495991,477023700,26/04/2018_11:27:13,17.88026,66.61469,Under way using engine,13.9,315.1,316,2,LOW QUALITY,
82,16.36518623,1091.012415,2668.472465,1,0.1,9,0.251871047,0.888874877,319349000,26/04/2018_11:27:13,20.07257,71.89298,Under way using engine,12.6,291.9,287,0,LOW QUALITY,
47,4.135995284,275.7330189,339.0403213,1,0.1,9,0.332687317,0.887849315,538003295,26/04/2018_11:27:14,8.233,74.4955,Under way using engine,16.8,117,114,-5,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,357737000,26/04/2018_11:27:14,12.96616,71.82974,Under way using engine,16.4,315,316,0,HIGH QUALITY,
13,0.149245412,9.949694113,2.323982113,1,0.1,9,0.632577146,0.879064588,538003211,26/04/2018_11:27:14,16.91153,69.8329,Under way using engine,12,140,140,0,HIGH QUALITY,
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,419001293,26/04/2018_11:27:15,19.54572,70.53818,Under way using engine,11.9,324.9,325,0,LOW QUALITY,
105,29.78122586,1985.415057,6550.812273,1,0.2,9,0.222582248,0.889188082,416153500,26/04/2018_11:27:15,7.980585,63.07583,Under way using engine,9.5,271.1,511,-128,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,5.4,9,0.285098667,0.888484696,572111220,26/04/2018_11:27:15,16.56385,72.62811,Under way using engine,12.4,334.6,335,0,LOW QUALITY,
228,185.8080563,12387.20375,102088.8023,1,0.1,9,0.151048964,0.889853032,477129400,26/04/2018_11:27:16,8.586825,76.05254,Under way using engine,14.9,140.2,140,0,HIGH QUALITY,
73,12.31760526,821.173684,1742.491715,1,2.5,9,0.266946201,0.888702757,419765000,26/04/2018_11:27:16,13.33875,73.36385,Under way using engine,12.9,324,326,0,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,0.2,9,0.285098667,0.888484696,477959200,26/04/2018_11:27:18,8.392147,71.8457,Under way using engine,18.9,289,291,0,HIGH QUALITY,
70,11.11241561,740.8277073,1493.117592,1,2.2,9,0.272606467,0.888636069,419762000,26/04/2018_11:27:18,12.75403,74.51846,Under way using engine,11.7,340.6,343,-7,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.3,9,0.403190402,0.886694047,235087726,26/04/2018_11:27:18,8.372625,75.4594,Under way using engine,15.4,152.4,152,0,LOW QUALITY,
72,11.90798626,793.8657507,1656.299177,1,1.1,9,0.268793601,0.888681118,419000167,26/04/2018_11:27:19,12.91645,74.81488,Under way using engine,0,119.8,511,-128,LOW QUALITY,
337,455.8399383,30389.32922,392283.3346,1,9.4,9,0.124242512,0.890071504,403514001,26/04/2018_11:27:19,7.116552,76.49207,Under way using engine,14,289.1,289,-5,HIGH QUALITY,
54,5.850000312,390.0000208,570.3154444,1,0.1,9,0.310376116,0.888159502,565455000,26/04/2018_11:27:20,19.38474,71.22155,Restricted manoeuverability,0.1,231.9,123,0,LOW QUALITY,
229,187.7018765,12513.45843,103653.5595,1,0.1,9,0.150718802,0.889855815,538003671,26/04/2018_11:27:20,7.18455,78.06438,Under way using engine,12.9,133,134,0,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,4.1,9,0.285098667,0.888484696,419098700,26/04/2018_11:27:20,14.25193,80.12027,default,0,278.6,511,-128,LOW QUALITY,
186,115.6562355,7710.4157,50134.29093,2,0.3,9,0.167235588,0.889713598,565550000,26/04/2018_11:27:20,21.98832,67.54081,Under way using engine,10.5,275,275,0,HIGH QUALITY,
330,434.5591709,28970.61139,365136.0205,1,10.8,9,0.125553321,0.890061163,354079000,26/04/2018_11:27:21,13.49499,72.80357,Under way using engine,14.1,154.8,154,0,LOW QUALITY,
138,57.232391,3815.492733,17451.95696,1,0.1,9,0.194153682,0.889467991,374604000,26/04/2018_11:27:21,7.845587,62.83201,Under way using engine,0.6,246.1,327,0,LOW QUALITY,
70,11.11241561,740.8277073,1493.117592,1,0.1,9,0.272606467,0.888636069,229930000,26/04/2018_11:27:21,11.68879,63.25735,Under way using engine,17.7,287.9,287,-4,LOW QUALITY,
250,229.9184786,15327.89857,140521.2854,1,13.3,9,0.144249783,0.88990987,232012789,26/04/2018_11:27:22,12.30293,70.67684,Under way using engine,14.3,331.3,332,-7,LOW QUALITY,
30,1.325937091,88.39580607,61.54115999,1,0.2,9,0.416413256,0.886441567,538006059,26/04/2018_11:27:22,8.889403,69.84811,Under way using engine,13.2,289,290,0,HIGH QUALITY,
58,6.986334668,465.7556445,744.3126113,1,0.2,9,0.299482312,0.888302886,636011275,26/04/2018_11:27:22,9.19115,75.39799,Under way using engine,19.3,141,141,0,HIGH QUALITY,
126,46.09289147,3072.859431,12613.40173,1,0.2,9,0.203188864,0.88938143,209241000,26/04/2018_11:27:23,7.256917,77.03813,Under way using engine,17.9,296,297,0,HIGH QUALITY,
69,10.72639402,715.0929347,1415.995646,1,6.3,9,0.27457477,0.888612605,419000158,26/04/2018_11:27:23,9.92356,76.18837,Restricted manoeuverability,0.1,55.8,1,16,HIGH QUALITY,
97,24.6007649,1640.050993,4918.17768,1,0.1,9,0.231579071,0.8890947,354654000,26/04/2018_11:27:23,10.70722,65.26708,Under way using engine,20.2,285.8,286,7,HIGH QUALITY,
82,16.36518623,1091.012415,2668.472465,1,0.3,9,0.251871047,0.888874877,636091803,26/04/2018_11:27:24,19.7365,70.38635,Under way using engine,17.2,145.7,145,0,LOW QUALITY,
74,12.73515911,849.0106073,1831.841365,1,0.1,9,0.265136375,0.888723838,636015370,26/04/2018_11:27:24,22.60806,69.60521,Under way using engine,10.2,107.7,107,0,HIGH QUALITY,
