Ship Length,Engine Mass,Engine Power,DWT,no. of engines,Vessel speed,Cavitation Speed,Froude's No.,Block Coefficient,LAT,LON,SOG,COG,HEADING,RATE_OF_TURN,Source level
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,10.48565,74.46429,18.9,137.3,138,-1,70.04475946502585
189,120.0665712,8004.43808,53029.12501,1,0.3,9,0.165903012,0.889725302,11.48163,65.06499,13.7,289.7,289,0,80.76959363604716
70,11.11241561,740.8277073,1493.117592,1,0.1,9,0.272606467,0.888636069,9.426715,73.69677,16.3,302.4,306,5,76.51785318142954
177,102.9696816,6864.64544,42115.82898,1,0.1,9,0.171434625,0.889676444,11.58388,74.79414,12.0,331.0,332,0,84.96807511715348
174,98.92125956,6594.750637,39656.62541,1,0.6,9,0.172906193,0.889663325,15.41074,73.65443,20.6,152.9,511,-128,77.03547388668704
196,130.712745,8714.183,60236.288,1,11.0,9,0.162913524,0.88975141,6.718184,78.44563,14.6,122.2,120,0,
78,14.48538936,965.692624,2222.166307,1,5.0,9,0.258248539,0.888803016,7.115268,76.49569,14.0,289.3,289,-5,59.7314985725973
261,253.9116186,16927.44124,163081.6736,1,2.1,9,0.141177316,0.88993523,7.186983,78.06177,12.9,132.0,133,0,75.03742649058876
200,137.0207776,9134.718507,64648.87033,2,0.1,9,0.161276161,0.889765623,22.49051,69.68476,0.1,224.5,309,0,83.02220947774332
339,462.0214572,30801.43048,400289.7937,1,12.1,9,0.123875473,0.890074393,12.29218,72.4306,16.3,310.0,311,0,
179,105.7186097,7047.907313,43813.55204,1,0.1,9,0.170474199,0.889684979,20.73866,65.9167,9.6,300.3,302,0,85.06642639365892
23,0.668401182,44.56007882,22.02607496,1,0.1,9,0.475577452,0.885129219,7.9183,76.62617,14.1,148.0,149,0,65.49118241997014
58,6.986334668,465.7556445,744.3126113,1,0.1,9,0.299482312,0.888302886,20.15648,72.48254,12.9,0.4,357,3,74.72277479647694
128,47.85620189,3190.413459,13344.08011,1,0.1,9,0.201595201,0.889396855,9.923549,76.18836,0.0,80.8,1,-13,82.09068746729119
220,171.0356456,11402.37637,90159.44822,1,0.1,9,0.153770786,0.889829996,10.33073,74.53042,12.0,141.7,142,0,86.85549381190306
187,117.1162267,7807.748447,51086.58897,1,9.9,9,0.166787835,0.889717535,22.63768,69.15253,14.0,88.5,87,0,
54,5.850000312,390.0000208,570.3154444,1,0.2,9,0.310376116,0.888159502,9.18132,75.37856,16.5,321.0,323,0,71.022946328642
198,133.8462878,8923.085853,62415.26151,1,9.6,9,0.16208864,0.889758578,14.2051,64.67245,12.1,91.5,92,0,
34,1.825385018,121.6923345,99.40609674,1,0.1,9,0.391152144,0.886912993,21.06553,68.50825,14.1,333.1,335,0,69.47218848487199
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,10.51059,74.27032,14.7,337.2,337,0,68.86216464187709
34,1.825385018,121.6923345,99.40609674,1,0.1,9,0.391152144,0.886912993,10.48495,74.46494,18.7,137.0,138,0,69.47218848487199
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,22.58834,69.26423,11.1,113.4,110,0,70.04475946502585
240,209.2310216,13948.73477,121988.9271,1,11.0,9,0.147224319,0.889885127,22.63296,69.46415,19.2,252.1,252,0,
183,111.3368498,7422.456653,47352.14884,1,0.1,9,0.168600799,0.889701563,10.31267,74.5972,13.1,340.2,339,0,85.25960586904853
250,229.9184786,15327.89857,140521.2854,1,12.2,9,0.144249783,0.88990987,11.14661,69.72504,15.9,12.0,12,-2,
57,6.691320018,446.0880012,697.6683156,2,0.1,9,0.302097928,0.888268919,22.50353,69.66449,0.6,183.3,511,-128,71.54504028460919
82,16.36518623,1091.012415,2668.472465,1,0.1,9,0.251871047,0.888874877,18.11555,72.55103,13.7,171.0,171,0,78.0064692171494
13,0.149245412,9.949694113,2.323982113,1,1.0,9,0.632577146,0.879064588,7.845648,62.83216,0.7,250.4,326,0,49.49466865283335
199,135.4284091,9028.560607,63525.18868,1,7.3,9,0.161680869,0.889762116,11.00111,65.11758,14.8,102.5,103,5,64.04312172541896
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,19.91492,70.70634,11.0,350.1,511,-128,68.86216464187709
228,185.8080563,12387.20375,102088.8023,1,0.1,9,0.151048964,0.889853032,20.54406,71.82123,6.6,54.0,51,0,87.16225508927813
174,98.92125956,6594.750637,39656.62541,1,0.5,9,0.172906193,0.889663325,15.40968,73.65504,21.7,153.2,511,-128,77.82782859741393
92,21.64418334,1442.945556,4058.757505,2,0.1,9,0.237788726,0.889028814,22.51413,69.75957,3.6,149.8,150,-4,76.06635931963399
66,9.614953251,640.9968834,1201.716611,1,0.4,9,0.28074576,0.888538111,8.961472,76.4169,10.9,155.1,153,0,69.9382275393228
57,6.691320018,446.0880012,697.6683156,1,0.1,9,0.302097928,0.888268919,11.54809,74.09414,15.9,147.6,150,0,74.555340241249
248,225.6955829,15046.37219,136667.7007,1,12.6,9,0.144830268,0.889905057,22.63724,69.02651,20.0,262.7,262,0,
148,67.5536591,4503.577273,22379.7183,1,0.1,9,0.187479729,0.889530563,20.60627,71.30112,11.0,229.4,232,0,83.38926534671516
320,405.1118879,27007.45919,328657.676,1,10.9,9,0.1275,0.890045742,22.85563,63.1169,14.0,293.0,294,0,
193,126.089021,8405.934733,57068.59857,1,10.6,9,0.164174809,0.88974042,10.81165,75.06229,11.8,328.5,330,4,
46,3.918878198,261.2585465,312.6971671,1,0.8,9,0.336284041,0.887797101,7.845645,62.83215,0.5,252.6,326,0,63.43751473521508
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,10.4261,64.85615,21.1,287.3,287,0,68.86216464187709
193,126.089021,8405.934733,57068.59857,1,11.4,9,0.164174809,0.88974042,10.67663,67.78447,7.9,131.1,511,-128,
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,19.38522,71.36301,0.0,181.3,224,15,85.58691192091233
190,121.5569469,8103.79646,54019.55148,1,10.1,9,0.16546585,0.889729133,6.61585,78.89435,15.4,302.0,303,0,
190,121.5569469,8103.79646,54019.55148,2,4.3,9,0.16546585,0.889729133,22.44874,69.66995,0.0,0.5,91,-128,65.7404028303598
92,21.64418334,1442.945556,4058.757505,2,0.1,9,0.237788726,0.889028814,22.52004,68.74892,5.1,337.1,511,-128,76.06635931963399
35,1.965113063,131.0075375,111.0356943,1,0.5,9,0.385523762,0.887011995,20.55085,70.32803,13.4,115.0,112,0,62.772439146594216
34,1.825385018,121.6923345,99.40609674,1,0.1,9,0.391152144,0.886912993,21.06618,68.5079,14.1,332.5,335,0,69.47218848487199
130,49.65663452,3310.442301,14104.15985,1,0.1,9,0.200038458,0.889411858,7.500952,77.77536,11.6,302.7,303,0,82.23012601704355
225,180.1897095,12012.6473,97493.638,1,0.4,9,0.152052622,0.889844557,11.38803,73.54166,14.7,305.0,310,0,81.02762912543689
67,9.97769946,665.179964,1270.360338,1,0.3,9,0.278642766,0.888563658,9.056883,73.1928,16.5,130.0,130,0,71.33087122794284
63,8.572667084,571.5111389,1011.708121,1,3.4,9,0.287352447,0.888456752,10.74763,64.57264,15.6,287.9,288,0,59.96009925304272
34,1.825385018,121.6923345,99.40609674,1,0.1,9,0.391152144,0.886912993,10.48418,74.46567,18.8,137.3,138,-2,69.47218848487199
200,137.0207776,9134.718507,64648.87033,2,0.1,9,0.161276161,0.889765623,22.49051,69.68478,0.1,224.5,309,0,83.02220947774332
178,104.3391396,6955.94264,42958.80336,1,0.9,9,0.170952388,0.889680732,15.55758,68.85257,14.2,227.6,228,0,75.47063611658037
67,9.97769946,665.179964,1270.360338,1,7.1,9,0.278642766,0.888563658,24.76808,67.33339,0.0,105.0,511,-128,54.65716666727637
260,251.6766203,16778.44135,160933.1858,1,7.4,9,0.14144855,0.889933,23.01081,70.22314,0.0,91.4,168,0,66.06543203043286
128,47.85620189,3190.413459,13344.08011,1,0.1,9,0.201595201,0.889396855,9.923556,76.18837,0.1,336.9,2,14,82.09068746729119
79,14.94311304,996.207536,2328.321354,1,0.2,9,0.256608849,0.888821623,9.613136,71.25018,21.1,293.5,293,-3,74.64725135179958
333,443.6120306,29574.13537,376605.165,1,13.2,9,0.124986486,0.890065638,5.61815,83.08858,19.7,266.8,266,0,
278,293.5634699,19570.89799,202737.6074,1,0.1,9,0.136792654,0.889971077,10.32986,74.53114,12.1,141.5,142,0,88.84901574775368
70,11.11241561,740.8277073,1493.117592,1,0.4,9,0.272606467,0.888636069,8.524585,74.19587,11.0,116.8,115,0,70.4968779351978
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,17.00529,71.21462,15.2,164.1,164,0,68.86216464187709
180,107.108104,7140.540267,44680.16785,1,6.5,9,0.17,0.889689184,11.76297,62.60531,11.7,105.0,103,0,64.93289794036595
337,455.8399383,30389.32922,392283.3346,1,12.6,9,0.124242512,0.890071504,15.01924,73.5096,13.8,165.0,165,0,
200,137.0207776,9134.718507,64648.87033,1,15.6,9,0.161276161,0.889765623,14.80968,74.11555,7.5,154.5,511,-128,
146,65.41302545,4360.868363,21324.44089,1,14.0,9,0.188759469,0.889518653,13.54703,73.78983,10.9,339.0,340,0,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,22.57013,69.65967,5.3,96.6,511,-128,70.04475946502585
46,3.918878198,261.2585465,312.6971671,1,0.6,9,0.336284041,0.887797101,17.52774,73.14014,0.0,129.7,38,0,64.68866637273693
32,1.563919229,104.2612819,78.83204227,1,0.3,9,0.403190402,0.886694047,8.715818,76.08636,12.7,332.1,335,0,64.09079719929795
82,16.36518623,1091.012415,2668.472465,1,0.2,9,0.251871047,0.888874877,8.031508,72.96163,15.7,108.2,106,0,74.99612755845006
179,105.7186097,7047.907313,43813.55204,1,0.1,9,0.170474199,0.889684979,10.31381,74.59679,13.0,340.1,339,0,85.06642639365892
46,3.918878198,261.2585465,312.6971671,1,0.2,9,0.336284041,0.887797101,8.16595,72.47957,11.4,107.0,105,0,69.46111824960902
82,16.36518623,1091.012415,2668.472465,1,0.2,9,0.251871047,0.888874877,9.408874,72.04044,21.0,113.5,114,0,74.99612755845006
41,2.933834547,195.5889698,202.551156,1,1.3,9,0.356199451,0.887495991,17.87911,66.61587,14.0,315.6,316,-5,60.18558806581596
187,117.1162267,7807.748447,51086.58897,1,9.5,9,0.166787835,0.889717535,22.63773,69.1542,14.0,87.9,87,0,
57,6.691320018,446.0880012,697.6683156,2,0.1,9,0.302097928,0.888268919,22.50353,69.66449,0.4,196.0,511,-128,71.54504028460919
315,390.8075259,26053.83506,311405.068,1,15.0,9,0.128507921,0.890037728,12.96486,71.83105,16.4,315.0,316,0,
80,15.40896654,1027.264436,2438.044155,1,7.0,9,0.255,0.888839792,6.01493,60.73676,2.0,237.5,282,-9,56.56308178686131
332,440.5831748,29372.21165,372754.7279,1,14.8,9,0.125174577,0.890064154,22.6323,69.46195,19.2,252.2,252,-5,
195,129.1613023,8610.753487,59167.05069,1,8.7,9,0.163330717,0.889747779,14.86153,87.25182,12.3,29.8,32,0,56.272048694460686
65,9.259891293,617.3260862,1135.769315,1,0.1,9,0.2828971,0.888511803,7.679488,76.8612,14.0,301.5,302,0,75.81379931634147
40,2.75652947,183.7686313,184.4697922,1,0.2,9,0.360624458,0.887426191,8.874733,73.11673,18.4,284.5,287,0,68.08322858396753
333,443.6120306,29574.13537,376605.165,1,10.8,9,0.124986486,0.890065638,12.23227,65.69006,13.1,116.0,121,5,
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,10.52486,74.3048,14.6,146.6,145,0,68.86216464187709
64,8.91247548,594.165032,1072.454364,1,0.3,9,0.285098667,0.888484696,9.529578,68.63017,13.8,106.9,102,0,70.89458450277213
63,8.572667084,571.5111389,1011.708121,1,3.0,9,0.287352447,0.888456752,10.70646,65.26984,20.2,285.0,286,6,60.58046992519309
70,11.11241561,740.8277073,1493.117592,1,0.1,9,0.272606467,0.888636069,9.428215,73.69448,16.2,303.3,306,-1,76.51785318142954
274,283.9511963,18930.07975,192862.0829,1,8.1,9,0.137787523,0.889962979,4.1841,73.49286,0.0,353.1,319,-7,63.97148233704282
13,0.149245412,9.949694113,2.323982113,1,0.1,9,0.632577146,0.879064588,16.9124,69.83217,12.0,141.0,140,0,59.50062418547834
59,7.28871014,485.9140093,793.1536328,1,0.2,9,0.29693348,0.888335713,8.521167,76.70917,11.0,317.0,320,0,71.87677128895092
199,135.4284091,9028.560607,63525.18868,1,16.0,9,0.161680869,0.889762116,5.825755,84.23235,14.4,87.0,89,0,
79,14.94311304,996.207536,2328.321354,1,0.3,9,0.256608849,0.888821623,9.613597,71.24909,21.1,293.5,293,0,72.8862255679198
190,121.5569469,8103.79646,54019.55148,1,0.2,9,0.16546585,0.889729133,19.38522,71.36301,0.1,181.3,225,-16,82.57657026221298
35,1.965113063,131.0075375,111.0356943,1,0.2,9,0.385523762,0.887011995,9.95499,76.26643,0.2,229.5,315,5,66.75253631273942
64,8.91247548,594.165032,1072.454364,1,4.1,9,0.285098667,0.888484696,6.899734,73.54508,13.0,164.0,164,0,59.106803214022634
37,2.262919394,150.8612929,137.209735,1,0.3,9,0.374959457,0.887192328,8.646575,76.27987,11.7,332.5,333,0,65.54696277432748
125,45.22511193,3015.007462,12258.87945,1,0.1,9,0.204,0.889373552,10.15085,71.30903,14.6,154.3,156,0,81.87703572583936
78,14.48538936,965.692624,2222.166307,1,0.1,9,0.258248539,0.888803016,17.31243,69.38493,16.6,138.9,140,0,77.53809855552153
35,1.965113063,131.0075375,111.0356943,1,0.4,9,0.385523762,0.887011995,20.55032,70.32925,13.4,115.0,112,0,63.74190272520701
70,11.11241561,740.8277073,1493.117592,1,1.3,9,0.272606467,0.888636069,20.17957,68.49294,12.1,122.2,124,0,65.36531744520826
63,8.572667084,571.5111389,1011.708121,1,3.0,9,0.287352447,0.888456752,10.70661,65.26928,20.2,285.1,286,7,60.58046992519309
274,283.9511963,18930.07975,192862.0829,1,8.3,9,0.137787523,0.889962979,11.9157,73.83122,10.8,331.0,331,0,62.87346796170987
146,65.41302545,4360.868363,21324.44089,1,0.1,9,0.188759469,0.889518653,17.333,70.02267,13.2,134.0,135,13,83.26824491483711
30,1.325937091,88.39580607,61.54115999,1,0.5,9,0.416413256,0.886441567,8.917325,75.7576,19.7,335.7,338,0,61.219259254730396
57,6.691320018,446.0880012,697.6683156,1,0.2,9,0.302097928,0.888268919,11.54332,72.6417,12.2,304.0,306,0,71.54499858254967
128,47.85620189,3190.413459,13344.08011,1,5.5,9,0.201595201,0.889396855,12.70062,73.2544,17.7,340.0,342,0,63.56198150603875
60,7.59848933,506.5659553,844.25217,1,0.3,9,0.294448637,0.888367459,18.71066,73.02526,0.1,101.3,146,0,70.27709519075862
333,443.6120306,29574.13537,376605.165,1,13.2,9,0.124986486,0.890065638,22.64407,69.08947,9.3,267.0,267,0,
226,182.0519816,12136.79877,99008.94071,1,15.4,9,0.15171585,0.889847403,13.15711,84.7436,13.6,16.3,15,0,
111,34.03625289,2269.083526,8003.75731,1,9.1,9,0.216482944,0.889250036,12.7836,67.92773,19.3,309.0,312,0,
54,5.850000312,390.0000208,570.3154444,1,0.1,9,0.310376116,0.888159502,9.17325,75.6704,11.5,149.0,144,0,74.03328798734134
366,549.9027308,36660.18205,519768.688,2,18.0,9,0.119218768,0.890110824,21.98823,67.54187,10.5,274.0,275,0,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,10.48265,74.46711,18.9,137.1,138,4,70.04475946502585
181,108.5076342,7233.84228,45558.74379,1,12.1,9,0.169529736,0.88969335,13.99015,72.58318,12.8,142.7,140,2,
78,14.48538936,965.692624,2222.166307,1,0.4,9,0.258248539,0.888803016,9.055683,73.19421,16.6,130.0,130,0,71.51712330928979
168,91.09308926,6072.872617,35043.65892,1,0.1,9,0.175966718,0.889635874,17.71792,83.37064,9.1,48.2,47,0,84.51007188769616
46,3.918878198,261.2585465,312.6971671,1,0.6,9,0.336284041,0.887797101,17.52688,73.14124,0.1,75.4,46,0,64.68866637273693
141,60.22879685,4015.253123,18840.28986,1,12.6,9,0.192077112,0.889487583,9.923562,76.18837,0.1,44.4,2,15,
40,2.75652947,183.7686313,184.4697922,1,0.2,9,0.360624458,0.887426191,8.874984,73.11573,18.4,284.1,287,0,68.08322858396753
37,2.262919394,150.8612929,137.209735,1,0.6,9,0.374959457,0.887192328,8.446446,75.48215,14.1,150.9,151,4,62.53553668133519
67,9.97769946,665.179964,1270.360338,1,2.1,9,0.278642766,0.888563658,12.93567,74.81742,0.0,256.0,511,-128,62.82452675880917
64,8.91247548,594.165032,1072.454364,1,0.4,9,0.285098667,0.888484696,8.391787,71.84671,18.9,289.0,291,0,69.64497669911952
72,11.90798626,793.8657507,1656.299177,1,0.4,9,0.268793601,0.888681118,8.462515,74.02435,14.5,116.0,114,0,70.76336849266958
125,45.22511193,3015.007462,12258.87945,1,0.1,9,0.204,0.889373552,10.15018,71.30936,14.6,154.5,155,0,81.87703572583936
66,9.614953251,640.9968834,1201.716611,1,3.6,9,0.28074576,0.888538111,13.49569,72.80323,14.1,154.7,153,0,60.1089422226671
51,5.073306687,338.2204458,460.5936791,1,0.1,9,0.319374388,0.888037162,9.782645,69.13728,13.0,285.9,291,0,73.47886665668925
70,11.11241561,740.8277073,1493.117592,1,0.1,9,0.272606467,0.888636069,9.402438,72.41148,13.1,119.5,119,-3,76.51785318142954
81,15.88298078,1058.865385,2551.404479,1,0.3,9,0.253421037,0.888857538,20.43643,71.81548,2.4,227.8,234,-4,73.1203695736678
67,9.97769946,665.179964,1270.360338,1,0.2,9,0.278642766,0.888563658,17.31179,69.3855,16.6,139.1,140,5,73.09189701182262
46,3.918878198,261.2585465,312.6971671,1,0.1,9,0.336284041,0.887797101,8.165617,72.48058,11.5,107.0,105,0,72.47145990830835
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,18.06312,70.76268,2.7,303.3,262,-127,85.58691192091233
78,14.48538936,965.692624,2222.166307,1,0.2,9,0.258248539,0.888803016,9.131567,76.07915,13.7,148.0,147,0,74.5277568968222
315,390.8075259,26053.83506,311405.068,1,15.1,9,0.128507921,0.890037728,6.014852,60.73661,1.9,239.9,281,-8,
30,1.325937091,88.39580607,61.54115999,1,0.1,9,0.416413256,0.886441567,17.19478,68.58102,15.0,327.0,326,5,68.20969807957493
25,0.829458471,55.29723138,30.44901644,1,0.3,9,0.456157867,0.885596614,8.290174,76.61168,14.6,139.5,140,0,61.578408537500664
337,455.8399383,30389.32922,392283.3346,1,13.8,9,0.124242512,0.890071504,7.037408,77.86671,10.5,118.7,119,0,
58,6.986334668,465.7556445,744.3126113,1,0.1,9,0.299482312,0.888302886,8.959563,76.41776,10.9,155.3,153,0,74.72277479647694
186,115.6562355,7710.4157,50134.29093,1,9.4,9,0.167235588,0.889713598,22.73817,69.69162,0.1,350.7,271,0,
41,2.933834547,195.5889698,202.551156,1,2.0,9,0.356199451,0.887495991,17.88026,66.61469,13.9,315.1,316,2,58.27990716681637
82,16.36518623,1091.012415,2668.472465,1,0.1,9,0.251871047,0.888874877,20.07257,71.89298,12.6,291.9,287,0,78.0064692171494
47,4.135995284,275.7330189,339.0403213,1,0.1,9,0.332687317,0.887849315,8.233,74.4955,16.8,117.0,114,-5,72.6821227350308
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,12.96616,71.82974,16.4,315.0,316,0,75.66595194535125
13,0.149245412,9.949694113,2.323982113,1,0.1,9,0.632577146,0.879064588,16.91153,69.8329,12.0,140.0,140,0,59.50062418547834
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,19.54572,70.53818,11.9,324.9,325,0,85.58691192091233
105,29.78122586,1985.415057,6550.812273,1,0.2,9,0.222582248,0.889188082,7.980585,63.07583,9.5,271.1,511,-128,77.2827601144066
64,8.91247548,594.165032,1072.454364,1,5.4,9,0.285098667,0.888484696,16.56385,72.62811,12.4,334.6,335,0,57.28518093137034
228,185.8080563,12387.20375,102088.8023,1,0.1,9,0.151048964,0.889853032,8.586825,76.05254,14.9,140.2,140,0,87.16225508927813
73,12.31760526,821.173684,1742.491715,1,2.5,9,0.266946201,0.888702757,13.33875,73.36385,12.9,324.0,326,0,62.84110561808617
64,8.91247548,594.165032,1072.454364,1,0.2,9,0.285098667,0.888484696,8.392147,71.8457,18.9,289.0,291,0,72.65561028665192
70,11.11241561,740.8277073,1493.117592,1,2.2,9,0.272606467,0.888636069,12.75403,74.51846,11.7,340.6,343,-7,63.02973009984335
32,1.563919229,104.2612819,78.83204227,1,0.3,9,0.403190402,0.886694047,8.372625,75.4594,15.4,152.4,152,0,64.09079719929795
72,11.90798626,793.8657507,1656.299177,1,1.1,9,0.268793601,0.888681118,12.91645,74.81488,0.0,119.8,511,-128,66.36248629748748
337,455.8399383,30389.32922,392283.3346,1,9.4,9,0.124242512,0.890071504,7.116552,76.49207,14.0,289.1,289,-5,
54,5.850000312,390.0000208,570.3154444,1,0.1,9,0.310376116,0.888159502,19.38474,71.22155,0.1,231.9,123,0,74.03328798734134
229,187.7018765,12513.45843,103653.5595,1,0.1,9,0.150718802,0.889855815,7.18455,78.06438,12.9,133.0,134,0,87.19977951771874
64,8.91247548,594.165032,1072.454364,1,4.1,9,0.285098667,0.888484696,14.25193,80.12027,0.0,278.6,511,-128,59.106803214022634
186,115.6562355,7710.4157,50134.29093,2,0.3,9,0.167235588,0.889713598,21.98832,67.54081,10.5,275.0,275,0,77.61984501759395
330,434.5591709,28970.61139,365136.0205,1,10.8,9,0.125553321,0.890061163,13.49499,72.80357,14.1,154.8,154,0,
138,57.232391,3815.492733,17451.95696,1,0.1,9,0.194153682,0.889467991,7.845587,62.83201,0.6,246.1,327,0,82.76551095336558
70,11.11241561,740.8277073,1493.117592,1,0.1,9,0.272606467,0.888636069,11.68879,63.25735,17.7,287.9,287,-4,76.51785318142954
250,229.9184786,15327.89857,140521.2854,1,13.3,9,0.144249783,0.88990987,12.30293,70.67684,14.3,331.3,332,-7,
30,1.325937091,88.39580607,61.54115999,1,0.2,9,0.416413256,0.886441567,8.889403,69.84811,13.2,289.0,290,0,65.1993564208756
58,6.986334668,465.7556445,744.3126113,1,0.2,9,0.299482312,0.888302886,9.19115,75.39799,19.3,141.0,141,0,71.71243313777761
126,46.09289147,3072.859431,12613.40173,1,0.2,9,0.203188864,0.88938143,7.256917,77.03813,17.9,296.0,297,0,78.93852370940942
69,10.72639402,715.0929347,1415.995646,1,6.3,9,0.27457477,0.888612605,9.92356,76.18837,0.1,55.8,1,16,56.56374997066739
97,24.6007649,1640.050993,4918.17768,1,0.1,9,0.231579071,0.8890947,10.70722,65.26708,20.2,285.8,286,7,79.5653681051594
82,16.36518623,1091.012415,2668.472465,1,0.3,9,0.251871047,0.888874877,19.7365,70.38635,17.2,145.7,145,0,73.23510177457027
74,12.73515911,849.0106073,1831.841365,1,0.1,9,0.265136375,0.888723838,22.60806,69.60521,10.2,107.7,107,0,77.04292862367711
65,9.259891293,617.3260862,1135.769315,1,1.3,9,0.2828971,0.888511803,12.78502,67.92608,19.3,310.0,313,0,64.66126358012018
138,57.232391,3815.492733,17451.95696,1,0.1,9,0.194153682,0.889467991,7.845583,62.832,0.7,249.3,328,0,82.76551095336558
